Date,Open,High,Low,Close,Volume
2013-04-23,25.7850909090909,27.1074545454545,25.7850909090909,26.1157272727273,941875
2013-04-24,26.1157272727273,26.7768181818182,25.4545454545455,26.0330909090909,1324950
2013-04-25,26.4462727272727,26.9421818181818,25.9504545454545,26.0330909090909,601975
2013-04-28,25.7850909090909,25.8677272727273,24.3801818181818,24.6280909090909,899525
2013-04-29,23.9669090909091,26.1983636363636,23.8016363636364,25.8677272727273,1009800
2013-04-30,26.0330909090909,26.4462727272727,24.4628181818182,24.7933636363636,746075
2013-05-02,25.124,25.5371818181818,24.6280909090909,25.0413636363636,814275
2013-05-05,25.0413636363636,25.7024545454545,24.4628181818182,24.7107272727273,658900
2013-05-06,25.124,25.124,24.2149090909091,24.2975454545455,372625
2013-05-07,24.3801818181818,25.5371818181818,24.3801818181818,25.2066363636364,754600
2013-05-08,25.6198181818182,26.7768181818182,25.3719090909091,25.7024545454545,1748450
2013-05-09,26.0330909090909,27.1074545454545,25.6198181818182,26.8595454545455,1574925
2013-05-12,26.8595454545455,28.0991818181818,26.8595454545455,27.5206363636364,1495725
2013-05-13,28.0165454545455,28.0991818181818,26.9421818181818,27.9339090909091,2216225
2013-05-14,28.595,29.6694545454545,28.0991818181818,28.4297272727273,2762100
2013-05-15,28.843,28.9256363636364,27.6859090909091,27.7686363636364,1766875
2013-05-16,27.438,28.6777272727273,27.3553636363636,28.5123636363636,1944250
2013-05-19,28.9256363636364,29.6694545454545,28.7603636363636,29.1735454545455,2212100
2013-05-20,29.4214545454545,29.5040909090909,28.6777272727273,28.843,2385625
2013-05-21,28.9256363636364,31.6529090909091,28.9256363636364,31.4876363636364,4454450
2013-05-22,31.8181818181818,31.8181818181818,29.2561818181818,29.5040909090909,2337500
2013-05-26,29.7520909090909,30.4959090909091,29.1735454545455,29.2561818181818,1649450
2013-05-27,29.6694545454545,30.6611818181818,29.1735454545455,30.1652727272727,1950850
2013-05-28,30.6611818181818,31.157,30.0826363636364,30.3305454545455,1781175
2013-05-29,30.5785454545455,31.2396363636364,30.3305454545455,30.5785454545455,1978075
2013-05-30,31.0743636363636,31.3222727272727,30.4131818181818,30.4959090909091,2724700
2013-06-02,31.2396363636364,33.3058181818182,31.0743636363636,32.7272727272727,3518075
2013-06-03,33.0578181818182,33.6363636363636,31.7355454545455,32.3140909090909,2434025
2013-06-04,32.562,34.3801818181818,31.8181818181818,33.3058181818182,3398175
2013-06-05,32.8925454545455,34.2149090909091,32.3140909090909,33.0578181818182,2515150
2013-06-06,33.4710909090909,33.8016363636364,31.2396363636364,31.7355454545455,2649900
2013-06-09,32.2313636363636,32.6446363636364,30.5785454545455,30.8264545454545,1964325
2013-06-10,30.6611818181818,33.8842727272727,30.5785454545455,33.8016363636364,2638900
2013-06-11,34.2149090909091,35.5371818181818,34.0495454545455,34.9586363636364,3203475
2013-06-12,35.5371818181818,37.438,34.9586363636364,36.5289090909091,3740275
2013-06-13,37.1900909090909,37.3553636363636,35.9504545454545,36.1157272727273,2833050
2013-06-16,36.6115454545455,38.7603636363636,36.1983636363636,38.1818181818182,2500575
2013-06-17,38.7603636363636,39.5868181818182,36.9421818181818,37.1074545454545,3085225
2013-06-18,37.6032727272727,37.6032727272727,35.7024545454545,36.9421818181818,3048925
2013-06-19,37.2727272727273,39.4214545454545,36.4462727272727,37.0248181818182,3112725
2013-06-20,37.1074545454545,37.6032727272727,35.8677272727273,36.1157272727273,1764950
2013-06-23,37.1074545454545,37.1074545454545,34.2975454545455,34.7107272727273,1314775
2013-06-24,34.7107272727273,35.5371818181818,33.719,34.5454545454545,1161325
2013-06-26,34.7933636363636,36.4462727272727,34.7933636363636,35.124,1065350
2013-06-27,36.1157272727273,36.1157272727273,34.2149090909091,34.5454545454545,1021075
2013-06-30,33.9669090909091,34.6280909090909,33.2231818181818,33.5537272727273,931975
2013-07-02,34.7107272727273,36.281,34.7107272727273,35.5371818181818,1005125
2013-07-03,36.1983636363636,36.3636363636364,34.7107272727273,34.876,1387650
2013-07-04,35.3719090909091,35.9504545454545,34.9586363636364,35.2892727272727,1799600
2013-07-07,36.1983636363636,37.8512727272727,36.0330909090909,37.1900909090909,2481325
2013-07-08,37.3553636363636,38.1818181818182,36.9421818181818,37.9339090909091,2403225
2013-07-09,38.4297272727273,40.8264545454545,38.0991818181818,39.1735454545454,4176975
2013-07-10,39.6694545454545,39.6694545454545,37.0248181818182,37.1900909090909,2404325
2013-07-11,37.438,37.6859090909091,35.7024545454545,35.8677272727273,1120625
2013-07-14,36.7768181818182,37.0248181818182,33.719,34.7933636363636,1005950
2013-07-15,35.5371818181818,36.1157272727273,34.2975454545455,35.2066363636364,1049950
2013-07-16,35.4545454545455,36.6941818181818,34.5454545454545,34.9586363636364,1136300
2013-07-17,35.2066363636364,35.3719090909091,34.2975454545455,34.3801818181818,1378300
2013-07-18,35.4545454545455,35.4545454545455,34.1322727272727,34.2975454545455,853325
2013-07-21,35.124,35.124,31.4876363636364,31.9834545454545,886050
2013-07-22,32.7272727272727,33.5537272727273,31.405,31.9008181818182,703450
2013-07-23,32.8099090909091,32.8099090909091,29.9173636363636,30.3305454545455,413600
2013-07-24,30.3305454545455,33.3058181818182,29.9173636363636,33.0578181818182,810975
2013-07-25,34.1322727272727,34.2149090909091,30.9917272727273,31.2396363636364,537075
2013-07-28,30.6611818181818,31.8181818181818,30.1652727272727,30.4131818181818,413325
2013-07-29,30.6611818181818,31.9008181818182,30.4959090909091,31.7355454545455,527725
2013-07-30,31.7355454545455,32.0660909090909,30.5785454545455,30.7438181818182,398750
2013-07-31,30.4959090909091,31.2396363636364,30.2479090909091,30.4131818181818,375925
2013-08-01,30.8264545454545,30.9090909090909,30.0,30.2479090909091,372900
2013-08-04,30.0826363636364,30.0826363636364,29.0909090909091,29.6694545454545,226875
2013-08-05,29.7520909090909,30.4131818181818,29.7520909090909,30.1652727272727,218625
2013-08-12,30.1652727272727,30.6611818181818,30.0,30.4959090909091,184800
2013-08-13,30.5785454545455,31.6529090909091,30.5785454545455,31.2396363636364,370975
2013-08-14,31.2396363636364,32.8099090909091,31.0743636363636,32.562,944900
2013-08-18,32.7272727272727,34.9586363636364,32.7272727272727,34.7107272727273,1280400
2013-08-19,34.876,34.876,33.719,34.0495454545455,764775
2013-08-20,33.8842727272727,34.7107272727273,33.0578181818182,33.3058181818182,1182225
2013-08-21,33.3884545454545,34.2149090909091,32.6446363636364,32.7272727272727,865150
2013-08-22,33.8016363636364,34.0495454545455,32.9751818181818,33.6363636363636,994125
2013-08-25,34.5454545454545,36.0330909090909,34.2975454545455,35.5371818181818,2183775
2013-08-26,35.9504545454545,36.8595454545454,34.3801818181818,34.7107272727273,1367300
2013-08-27,34.9586363636364,35.9504545454545,34.2975454545455,34.2975454545455,939675
2013-08-29,34.2975454545455,34.6280909090909,33.6363636363636,33.8016363636364,908600
2013-09-01,33.9669090909091,35.3719090909091,33.8842727272727,34.0495454545455,864875
2013-09-02,34.6280909090909,35.7850909090909,34.5454545454545,34.7933636363636,1869175
2013-09-03,35.5371818181818,35.5371818181818,34.6280909090909,34.7107272727273,1073050
2013-09-04,35.5371818181818,36.1983636363636,35.124,35.6198181818182,1778150
2013-09-05,35.9504545454545,36.1983636363636,34.5454545454545,34.6280909090909,1180575
2013-09-08,34.9586363636364,34.9586363636364,33.5537272727273,33.8842727272727,795025
2013-09-09,34.1322727272727,34.3801818181818,33.5537272727273,33.9669090909091,761475
2013-09-10,34.2149090909091,34.876,33.5537272727273,33.8016363636364,854150
2013-09-11,34.2975454545455,34.2975454545455,33.0578181818182,33.2231818181818,753225
2013-09-12,33.2231818181818,33.6363636363636,32.6446363636364,32.7272727272727,867350
2013-09-15,33.3884545454545,34.876,33.3884545454545,34.4628181818182,1194050
2013-09-16,34.876,35.3719090909091,33.9669090909091,34.1322727272727,913825
2013-09-17,33.9669090909091,35.0413636363636,33.8016363636364,34.2149090909091,1204500
2013-09-18,34.876,35.0413636363636,33.6363636363636,33.6363636363636,1019425
2013-09-19,33.8016363636364,34.2149090909091,32.9751818181818,33.3058181818182,808225
2013-09-22,33.3058181818182,33.3884545454545,31.4876363636364,31.5702727272727,1306250
2013-09-23,31.7355454545455,31.7355454545455,30.1652727272727,30.9090909090909,1171225
2013-09-24,30.1652727272727,31.7355454545455,30.1652727272727,30.4959090909091,573375
2013-09-25,31.157,31.157,29.7520909090909,30.0,488400
2013-09-26,30.1652727272727,30.3305454545455,29.8347272727273,30.0826363636364,458150
2013-09-29,30.0,30.5785454545455,29.5868181818182,29.8347272727273,412775
2013-09-30,30.0826363636364,30.0826363636364,27.9339090909091,28.3470909090909,455125
2013-10-01,28.5123636363636,28.5123636363636,27.2727272727273,27.3553636363636,480975
2013-10-02,27.6859090909091,30.0826363636364,26.8595454545455,30.0826363636364,602525
2013-10-03,31.405,32.1487272727273,29.7520909090909,30.0,787050
2013-10-06,30.4959090909091,30.4959090909091,28.0165454545455,28.0165454545455,344025
2013-10-07,26.5289090909091,28.2644545454545,26.4462727272727,27.2727272727273,487300
2013-10-08,27.2727272727273,27.6859090909091,25.9504545454545,26.1157272727273,452925
2013-10-09,26.1157272727273,27.1900909090909,25.3719090909091,26.5289090909091,247225
2013-10-10,28.843,28.843,26.4462727272727,26.7768181818182,227700
2013-10-20,26.4462727272727,26.5289090909091,25.4545454545455,25.5371818181818,246675
2013-10-21,24.7933636363636,25.4545454545455,24.1322727272727,25.124,257675
2013-10-22,25.2066363636364,26.0330909090909,25.2066363636364,25.5371818181818,267300
2013-10-23,25.9504545454545,25.9504545454545,24.9586363636364,25.2066363636364,306350
2013-10-24,24.7107272727273,24.876,24.2149090909091,24.2975454545455,247500
2013-10-27,23.9669090909091,25.5371818181818,23.9669090909091,25.2066363636364,168025
2013-10-28,25.5371818181818,26.3636363636364,25.3719090909091,25.4545454545455,412500
2013-10-29,25.4545454545455,25.6198181818182,24.5454545454545,25.2066363636364,222475
2013-10-30,25.3719090909091,26.4462727272727,25.2892727272727,25.9504545454545,409200
2013-10-31,26.281,26.9421818181818,26.0330909090909,26.1983636363636,354200
2013-11-03,24.7933636363636,27.1900909090909,24.7933636363636,26.3636363636364,349800
2013-11-04,26.7768181818182,27.6032727272727,26.6941818181818,27.3553636363636,661100
2013-11-05,27.6859090909091,27.6859090909091,26.281,26.6115454545455,499125
2013-11-06,26.4462727272727,26.6115454545455,25.6198181818182,25.7850909090909,761750
2013-11-10,27.0909090909091,27.0909090909091,25.9090909090909,25.9090909090909,711000
2013-11-11,25.7272727272727,26.3636363636364,25.7272727272727,25.9090909090909,404000
2013-11-12,26.3636363636364,26.5454545454545,26.0909090909091,26.1818181818182,307000
2013-11-13,26.3636363636364,28.5454545454545,26.3636363636364,28.2727272727273,906750
2013-11-14,28.5454545454545,28.7272727272727,27.2727272727273,27.5454545454545,763750
2013-11-17,27.7272727272727,29.0909090909091,27.3636363636364,28.3636363636364,569500
2013-11-18,29.9090909090909,29.9090909090909,28.6363636363636,29.5454545454545,893500
2013-11-19,29.5454545454545,29.8181818181818,29.0909090909091,29.3636363636364,776750
2013-11-20,29.5454545454545,30.4545454545455,29.1818181818182,30.0909090909091,1046500
2013-11-21,30.4545454545455,33.0909090909091,29.7272727272727,33.0,3394000
2013-11-24,33.5454545454545,35.5454545454545,33.5454545454545,34.0,1914000
2013-11-25,34.4545454545455,36.0909090909091,33.7272727272727,35.1818181818182,2516000
2013-11-26,35.4545454545455,35.6363636363636,32.7272727272727,33.5454545454545,2275000
2013-11-27,33.9090909090909,34.3636363636364,32.4545454545455,32.6363636363636,1006750
2013-11-28,33.1818181818182,33.2727272727273,31.5454545454545,31.7272727272727,955000
2013-12-01,31.8181818181818,31.8181818181818,30.0,30.2727272727273,647750
2013-12-02,30.7272727272727,31.6363636363636,30.3636363636364,31.2727272727273,594000
2013-12-03,32.0,33.5454545454545,31.7272727272727,33.1818181818182,985250
2013-12-04,33.6363636363636,33.7272727272727,32.2727272727273,32.3636363636364,835000
2013-12-05,32.5454545454545,33.0909090909091,31.8181818181818,32.0,666750
2013-12-08,32.6363636363636,32.9090909090909,32.1818181818182,32.6363636363636,676000
2013-12-09,33.0909090909091,34.1818181818182,32.6363636363636,32.7272727272727,1000750
2013-12-10,32.0,34.9090909090909,32.0,34.0,2217750
2013-12-11,34.5454545454545,36.3636363636364,34.0909090909091,36.0909090909091,3933000
2013-12-12,35.5454545454545,36.2727272727273,34.2727272727273,34.8181818181818,1251250
2013-12-15,34.6363636363636,35.9090909090909,34.5454545454545,35.0909090909091,1143250
2013-12-17,35.4545454545455,38.0909090909091,35.2727272727273,36.5454545454545,3028500
2013-12-18,36.5454545454545,37.4545454545455,34.7272727272727,35.0909090909091,1076750
2013-12-19,35.4545454545455,35.7272727272727,34.3636363636364,35.3636363636364,911250
2013-12-22,35.7272727272727,36.7272727272727,34.3636363636364,34.5454545454545,1383500
2013-12-23,34.6363636363636,35.0,33.6363636363636,33.8181818181818,886000
2013-12-24,34.0909090909091,34.2727272727273,32.9090909090909,33.1818181818182,653500
2013-12-26,33.5454545454545,33.6363636363636,32.7272727272727,32.9090909090909,473500
2013-12-29,32.6363636363636,33.0909090909091,32.1818181818182,32.3636363636364,339750
2013-12-30,32.7272727272727,33.4545454545454,32.5454545454545,32.6363636363636,309500
2014-01-01,33.0,33.4545454545454,32.5454545454545,32.6363636363636,458500
2014-01-02,32.7272727272727,33.0,32.5454545454545,32.6363636363636,404250
2014-01-06,33.0909090909091,33.0909090909091,31.9090909090909,32.1818181818182,364500
2014-01-07,32.2727272727273,33.0909090909091,32.2727272727273,32.7272727272727,513500
2014-01-08,33.3636363636364,33.4545454545454,33.0,33.1818181818182,448500
2014-01-09,33.5454545454545,33.9090909090909,33.0909090909091,33.2727272727273,504500
2014-01-12,33.6363636363636,34.0,33.1818181818182,33.2727272727273,711250
2014-01-13,33.2727272727273,34.0,33.1818181818182,33.6363636363636,762250
2014-01-15,33.8181818181818,35.4545454545455,33.8181818181818,34.6363636363636,1507750
2014-01-16,35.0,35.0,33.9090909090909,34.0909090909091,690500
2014-01-19,34.2727272727273,34.2727272727273,33.1818181818182,33.2727272727273,759250
2014-01-20,33.0,33.5454545454545,33.0,33.0909090909091,512750
2014-01-21,32.7272727272727,33.5454545454545,32.7272727272727,33.0909090909091,473500
2014-01-22,33.4545454545454,34.0909090909091,33.2727272727273,33.4545454545454,981750
2014-01-23,33.6363636363636,34.9090909090909,33.6363636363636,34.3636363636364,1711750
2014-01-26,34.3636363636364,35.1818181818182,33.8181818181818,34.0,1250000
2014-01-27,33.9090909090909,34.2727272727273,33.4545454545454,33.5454545454545,703500
2014-01-28,33.6363636363636,33.8181818181818,33.3636363636364,33.3636363636364,394750
2014-01-29,33.4545454545454,36.0909090909091,33.4545454545454,35.7272727272727,3969250
2014-01-30,35.8181818181818,38.0909090909091,35.8181818181818,37.2727272727273,4963000
2014-02-02,38.0909090909091,38.1818181818182,36.2727272727273,36.8181818181818,2626000
2014-02-03,37.2727272727273,39.2727272727273,37.0,39.0,4258750
2014-02-04,39.0909090909091,39.5454545454545,37.8181818181818,38.2727272727273,1937500
2014-02-05,38.5454545454545,38.9090909090909,37.3636363636364,37.6363636363636,1220750
2014-02-06,37.8181818181818,39.8181818181818,37.5454545454545,39.0909090909091,2469500
2014-02-09,39.4545454545455,40.0,37.3636363636364,37.8181818181818,1905250
2014-02-10,38.1818181818182,38.4545454545454,37.0909090909091,37.3636363636364,1244500
2014-02-11,37.5454545454545,37.8181818181818,36.5454545454545,36.7272727272727,1128250
2014-02-12,37.7272727272727,37.7272727272727,35.7272727272727,36.0909090909091,1414500
2014-02-13,36.6363636363636,37.0,35.5454545454545,35.7272727272727,1275000
2014-02-16,36.3636363636364,37.0909090909091,35.4545454545455,35.5454545454545,453000
2014-02-17,36.0909090909091,36.6363636363636,35.5454545454545,35.8181818181818,524000
2014-02-18,36.0909090909091,36.7272727272727,36.0909090909091,36.2727272727273,787500
2014-02-19,36.8181818181818,37.5454545454545,36.5454545454545,37.0,898750
2014-02-20,37.2727272727273,38.3636363636364,37.0909090909091,37.4545454545455,1587250
2014-02-23,37.7272727272727,38.0909090909091,36.0909090909091,36.2727272727273,841500
2014-02-24,36.4545454545455,36.6363636363636,35.7272727272727,36.3636363636364,572750
2014-02-25,36.7272727272727,37.4545454545455,36.3636363636364,36.4545454545455,766000
2014-02-26,37.3636363636364,37.3636363636364,35.9090909090909,36.0,519000
2014-02-27,36.3636363636364,36.4545454545455,35.0,35.2727272727273,1019500
2014-03-02,35.4545454545455,36.0,34.2727272727273,34.3636363636364,729000
2014-03-03,34.6363636363636,34.9090909090909,33.4545454545454,33.7272727272727,794750
2014-03-04,34.1818181818182,36.6363636363636,34.1818181818182,36.0909090909091,1369500
2014-03-05,36.3636363636364,36.7272727272727,35.2727272727273,35.3636363636364,629500
2014-03-06,35.4545454545455,35.7272727272727,34.7272727272727,34.9090909090909,454000
2014-03-09,35.7272727272727,35.7272727272727,34.3636363636364,34.4545454545455,679000
2014-03-10,34.9090909090909,35.3636363636364,34.5454545454545,34.9090909090909,481750
2014-03-11,35.1818181818182,35.6363636363636,34.8181818181818,35.0,670250
2014-03-12,35.0909090909091,35.8181818181818,34.8181818181818,35.0,528250
2014-03-13,35.0909090909091,35.3636363636364,34.5454545454545,34.7272727272727,392000
2014-03-16,35.3636363636364,35.3636363636364,34.4545454545455,34.8181818181818,459000
2014-03-18,35.0,35.2727272727273,34.5454545454545,34.7272727272727,410500
2014-03-19,34.3636363636364,34.6363636363636,34.0,34.0909090909091,346000
2014-03-20,34.4545454545455,35.0,34.2727272727273,34.6363636363636,357000
2014-03-23,34.7272727272727,35.0909090909091,34.5454545454545,34.6363636363636,223500
2014-03-24,34.6363636363636,34.7272727272727,34.0909090909091,34.1818181818182,353750
2014-03-25,34.5454545454545,34.6363636363636,34.0,34.1818181818182,254250
2014-03-27,34.0909090909091,34.3636363636364,33.6363636363636,33.8181818181818,431000
2014-03-30,34.0,34.4545454545455,33.7272727272727,34.0909090909091,317000
2014-03-31,34.1818181818182,34.3636363636364,33.5454545454545,33.6363636363636,293250
2014-04-01,33.7272727272727,34.1818181818182,33.6363636363636,33.7272727272727,209500
2014-04-02,34.0909090909091,34.8181818181818,33.9090909090909,34.3636363636364,484250
2014-04-03,34.7272727272727,34.7272727272727,34.0,34.0909090909091,727500
2014-04-06,34.7272727272727,35.0,34.0,34.1818181818182,509250
2014-04-07,34.0909090909091,34.2727272727273,33.0909090909091,33.1818181818182,647750
2014-04-08,33.2727272727273,33.4545454545454,32.3636363636364,32.6363636363636,479500
2014-04-09,32.7272727272727,33.0909090909091,32.0,32.0909090909091,336000
2014-04-10,32.2727272727273,32.5454545454545,31.7272727272727,31.9090909090909,475250
2014-04-13,31.8181818181818,32.4545454545455,31.4545454545455,31.5454545454545,337250
2014-04-15,31.6363636363636,31.7272727272727,30.7272727272727,31.0,299000
2014-04-16,30.9090909090909,31.2727272727273,30.5454545454545,30.6363636363636,376500
2014-04-17,30.7272727272727,32.2727272727273,30.7272727272727,31.9090909090909,580000
2014-04-20,31.9090909090909,34.0,31.8181818181818,33.2727272727273,914500
2014-04-21,33.1818181818182,33.6363636363636,32.1818181818182,32.3636363636364,247500
2014-04-22,32.2727272727273,33.0,32.0909090909091,32.7272727272727,340000
2014-04-23,32.7272727272727,32.9090909090909,32.1818181818182,32.3636363636364,303750
2014-04-24,32.3636363636364,33.0909090909091,32.1818181818182,32.3636363636364,737750
2014-04-27,32.7272727272727,33.2727272727273,32.4545454545455,32.6363636363636,386250
2014-04-28,33.2727272727273,33.3636363636364,31.3636363636364,31.4545454545455,819750
2014-04-29,31.7272727272727,31.7272727272727,28.3636363636364,28.3636363636364,1412500
2014-04-30,26.4545454545455,27.4545454545455,26.3636363636364,27.0909090909091,787500
2014-05-04,27.0909090909091,27.4545454545455,25.6363636363636,25.9090909090909,751500
2014-05-05,25.9090909090909,27.0909090909091,25.7272727272727,26.6363636363636,470750
2014-05-06,26.7272727272727,27.8181818181818,26.6363636363636,27.6363636363636,550250
2014-05-07,28.0,28.0,27.0,27.0,490500
2014-05-08,27.0909090909091,27.3636363636364,26.5454545454545,26.6363636363636,527000
2014-05-11,26.5454545454545,28.8181818181818,26.5454545454545,27.8181818181818,704000
2014-05-12,27.8181818181818,28.3636363636364,27.4545454545455,27.6363636363636,416750
2014-05-14,27.4545454545455,27.7272727272727,26.7272727272727,26.8181818181818,355750
2014-05-15,26.5454545454545,27.1818181818182,26.0909090909091,26.2727272727273,532500
2014-05-18,26.6363636363636,26.8181818181818,26.1818181818182,26.3636363636364,242000
2014-05-19,26.4545454545455,26.5454545454545,26.0909090909091,26.0909090909091,210000
2014-05-20,26.1818181818182,26.5454545454545,25.8181818181818,26.0909090909091,235750
2014-05-21,26.2727272727273,26.8181818181818,26.2727272727273,26.3636363636364,302000
2014-05-22,26.7272727272727,26.9090909090909,26.0909090909091,26.0909090909091,238500
2014-05-25,26.1818181818182,26.2727272727273,26.0,26.0909090909091,214750
2014-05-26,26.3636363636364,26.5454545454545,26.1818181818182,26.1818181818182,276250
2014-05-27,23.9090909090909,27.0,23.9090909090909,26.3636363636364,328500
2014-05-28,26.7272727272727,26.8181818181818,26.1818181818182,26.2727272727273,247500
2014-05-29,27.0,27.0,26.2727272727273,26.4545454545455,351000
2014-06-01,27.0,27.0,26.1818181818182,26.1818181818182,341750
2014-06-02,26.2727272727273,26.6363636363636,25.6363636363636,25.8181818181818,365750
2014-06-03,25.8181818181818,25.9090909090909,25.2727272727273,25.4545454545455,382750
2014-06-04,25.8181818181818,25.8181818181818,24.9090909090909,25.0,359500
